Consenso_PrecoPrev_1d,Consenso_PrecoPrev_3d,Consenso_ProbSubida_1d,Consenso_ProbSubida_3d,Features_Logistic_1d,Features_Logistic_3d,Features_MLP_1d,Features_MLP_3d,Features_RF_1d,Features_RF_3d,PrecoAtual,PrecoPrev_Logistic_1d,PrecoPrev_Logistic_3d,PrecoPrev_MLP_1d,PrecoPrev_MLP_3d,PrecoPrev_RF_1d,PrecoPrev_RF_3d,ProbSubida_Logistic_1d,ProbSubida_Logistic_3d,ProbSubida_MLP_1d,ProbSubida_MLP_3d,ProbSubida_RF_1d,ProbSubida_RF_3d,Sugestao_Logistic_1d,Sugestao_Logistic_3d,Sugestao_MLP_1d,Sugestao_MLP_3d,Sugestao_RF_1d,Sugestao_RF_3d,Ticker
229.0934825070335,222.6677589252462,0.4340596205304712,0.3294535690845653,"{'sma10': 211.7759979248047, 'sma20': 210.62449951171874, 'sma50': 205.40419982910157, 'sma200': 221.66531616210938, 'ema10': 212.3182690123888, 'ema20': 210.23583719012754, 'ema50': 207.85939736124035, 'ema200': 215.46086774370826, 'rsi14': 65.03443367260611, 'macd': 2.609528308126812, 'macd_signal': 2.3979523843701167, 'bb_upper': 217.16022137475153, 'bb_lower': 204.08877764868595, 'adx': 20.417986102223207, 'cci': 103.73385582854768, 'atr': 3.0071443830217635, 'stoch_k': 77.80380319901762, 'obv': 676051700.0, 'mfi': 66.87295058500682, 'avg_vol20': 51475365.0, 'avg_vol50': 52215550.0, 'avg_vol200': 52891678.5, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 211.7759979248047, 'sma20': 210.62449951171874, 'sma50': 205.40419982910157, 'sma200': 221.66531616210938, 'ema10': 212.3182690123888, 'ema20': 210.23583719012754, 'ema50': 207.85939736124035, 'ema200': 215.46086774370826, 'rsi14': 65.03443367260611, 'macd': 2.609528308126812, 'macd_signal': 2.3979523843701167, 'bb_upper': 217.16022137475153, 'bb_lower': 204.08877764868595, 'adx': 20.417986102223207, 'cci': 103.73385582854768, 'atr': 3.0071443830217635, 'stoch_k': 77.80380319901762, 'obv': 676051700.0, 'mfi': 66.87295058500682, 'avg_vol20': 51475365.0, 'avg_vol50': 52215550.0, 'avg_vol200': 52891678.5, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 211.7759979248047, 'sma20': 210.62449951171874, 'sma50': 205.40419982910157, 'sma200': 221.66531616210938, 'ema10': 212.3182690123888, 'ema20': 210.23583719012754, 'ema50': 207.85939736124035, 'ema200': 215.46086774370826, 'rsi14': 65.03443367260611, 'macd': 2.609528308126812, 'macd_signal': 2.3979523843701167, 'bb_upper': 217.16022137475153, 'bb_lower': 204.08877764868595, 'adx': 20.417986102223207, 'cci': 103.73385582854768, 'atr': 3.0071443830217635, 'stoch_k': 77.80380319901762, 'obv': 676051700.0, 'mfi': 66.87295058500682, 'avg_vol20': 51475365.0, 'avg_vol50': 52215550.0, 'avg_vol200': 52891678.5, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 211.7759979248047, 'sma20': 210.62449951171874, 'sma50': 205.40419982910157, 'sma200': 221.66531616210938, 'ema10': 212.3182690123888, 'ema20': 210.23583719012754, 'ema50': 207.85939736124035, 'ema200': 215.46086774370826, 'rsi14': 65.03443367260611, 'macd': 2.609528308126812, 'macd_signal': 2.3979523843701167, 'bb_upper': 217.16022137475153, 'bb_lower': 204.08877764868595, 'adx': 20.417986102223207, 'cci': 103.73385582854768, 'atr': 3.0071443830217635, 'stoch_k': 77.80380319901762, 'obv': 676051700.0, 'mfi': 66.87295058500682, 'avg_vol20': 51475365.0, 'avg_vol50': 52215550.0, 'avg_vol200': 52891678.5, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 211.7759979248047, 'sma20': 210.62449951171874, 'sma50': 205.40419982910157, 'sma200': 221.66531616210938, 'ema10': 212.3182690123888, 'ema20': 210.23583719012754, 'ema50': 207.85939736124035, 'ema200': 215.46086774370826, 'rsi14': 65.03443367260611, 'macd': 2.609528308126812, 'macd_signal': 2.3979523843701167, 'bb_upper': 217.16022137475153, 'bb_lower': 204.08877764868595, 'adx': 20.417986102223207, 'cci': 103.73385582854768, 'atr': 3.0071443830217635, 'stoch_k': 77.80380319901762, 'obv': 676051700.0, 'mfi': 66.87295058500682, 'avg_vol20': 51475365.0, 'avg_vol50': 52215550.0, 'avg_vol200': 52891678.5, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 211.7759979248047, 'sma20': 210.62449951171874, 'sma50': 205.40419982910157, 'sma200': 221.66531616210938, 'ema10': 212.3182690123888, 'ema20': 210.23583719012754, 'ema50': 207.85939736124035, 'ema200': 215.46086774370826, 'rsi14': 65.03443367260611, 'macd': 2.609528308126812, 'macd_signal': 2.3979523843701167, 'bb_upper': 217.16022137475153, 'bb_lower': 204.08877764868595, 'adx': 20.417986102223207, 'cci': 103.73385582854768, 'atr': 3.0071443830217635, 'stoch_k': 77.80380319901762, 'obv': 676051700.0, 'mfi': 66.87295058500682, 'avg_vol20': 51475365.0, 'avg_vol50': 52215550.0, 'avg_vol200': 52891678.5, 'bullish_engulfing': 0, 'bearish_engulfing': 0}",213.88,229.0934825070335,222.66775892524623,229.0934825070335,222.66775892524623,229.0934825070335,222.66775892524623,0.5868088515156614,0.6282273762867572,0.0053700100757521655,0.00013333096693884583,0.71,0.36,Neutro,Neutro,Evitar,Evitar,Potencial Compra,Neutro,AAPL
177.417608911033,183.0486336004516,0.37591434276869734,0.3861026299538763,"{'sma10': 189.11300048828124, 'sma20': 188.4168243408203, 'sma50': 186.07057403564454, 'sma200': 184.67808631896972, 'ema10': 189.25802231219384, 'ema20': 188.51284618091523, 'ema50': 187.43148698074177, 'ema200': 185.6698130123934, 'rsi14': 56.58173983002426, 'macd': 0.9603839872458195, 'macd_signal': 0.9040454126363072, 'bb_upper': 194.29052927400505, 'bb_lower': 182.54311940763557, 'adx': 25.45525120615691, 'cci': 58.814179400576535, 'atr': 4.24061744419354, 'stoch_k': 50.542098858367865, 'obv': 5422500.0, 'mfi': 58.53673955387375, 'avg_vol20': 6650490.0, 'avg_vol50': 6095318.0, 'avg_vol200': 6701672.5, 'bullish_engulfing': 0, 'bearish_engulfing': 1}","{'sma10': 189.11300048828124, 'sma20': 188.4168243408203, 'sma50': 186.07057403564454, 'sma200': 184.67808631896972, 'ema10': 189.25802231219384, 'ema20': 188.51284618091523, 'ema50': 187.43148698074177, 'ema200': 185.6698130123934, 'rsi14': 56.58173983002426, 'macd': 0.9603839872458195, 'macd_signal': 0.9040454126363072, 'bb_upper': 194.29052927400505, 'bb_lower': 182.54311940763557, 'adx': 25.45525120615691, 'cci': 58.814179400576535, 'atr': 4.24061744419354, 'stoch_k': 50.542098858367865, 'obv': 5422500.0, 'mfi': 58.53673955387375, 'avg_vol20': 6650490.0, 'avg_vol50': 6095318.0, 'avg_vol200': 6701672.5, 'bullish_engulfing': 0, 'bearish_engulfing': 1}","{'sma10': 189.11300048828124, 'sma20': 188.4168243408203, 'sma50': 186.07057403564454, 'sma200': 184.67808631896972, 'ema10': 189.25802231219384, 'ema20': 188.51284618091523, 'ema50': 187.43148698074177, 'ema200': 185.6698130123934, 'rsi14': 56.58173983002426, 'macd': 0.9603839872458195, 'macd_signal': 0.9040454126363072, 'bb_upper': 194.29052927400505, 'bb_lower': 182.54311940763557, 'adx': 25.45525120615691, 'cci': 58.814179400576535, 'atr': 4.24061744419354, 'stoch_k': 50.542098858367865, 'obv': 5422500.0, 'mfi': 58.53673955387375, 'avg_vol20': 6650490.0, 'avg_vol50': 6095318.0, 'avg_vol200': 6701672.5, 'bullish_engulfing': 0, 'bearish_engulfing': 1}","{'sma10': 189.11300048828124, 'sma20': 188.4168243408203, 'sma50': 186.07057403564454, 'sma200': 184.67808631896972, 'ema10': 189.25802231219384, 'ema20': 188.51284618091523, 'ema50': 187.43148698074177, 'ema200': 185.6698130123934, 'rsi14': 56.58173983002426, 'macd': 0.9603839872458195, 'macd_signal': 0.9040454126363072, 'bb_upper': 194.29052927400505, 'bb_lower': 182.54311940763557, 'adx': 25.45525120615691, 'cci': 58.814179400576535, 'atr': 4.24061744419354, 'stoch_k': 50.542098858367865, 'obv': 5422500.0, 'mfi': 58.53673955387375, 'avg_vol20': 6650490.0, 'avg_vol50': 6095318.0, 'avg_vol200': 6701672.5, 'bullish_engulfing': 0, 'bearish_engulfing': 1}","{'sma10': 189.11300048828124, 'sma20': 188.4168243408203, 'sma50': 186.07057403564454, 'sma200': 184.67808631896972, 'ema10': 189.25802231219384, 'ema20': 188.51284618091523, 'ema50': 187.43148698074177, 'ema200': 185.6698130123934, 'rsi14': 56.58173983002426, 'macd': 0.9603839872458195, 'macd_signal': 0.9040454126363072, 'bb_upper': 194.29052927400505, 'bb_lower': 182.54311940763557, 'adx': 25.45525120615691, 'cci': 58.814179400576535, 'atr': 4.24061744419354, 'stoch_k': 50.542098858367865, 'obv': 5422500.0, 'mfi': 58.53673955387375, 'avg_vol20': 6650490.0, 'avg_vol50': 6095318.0, 'avg_vol200': 6701672.5, 'bullish_engulfing': 0, 'bearish_engulfing': 1}","{'sma10': 189.11300048828124, 'sma20': 188.4168243408203, 'sma50': 186.07057403564454, 'sma200': 184.67808631896972, 'ema10': 189.25802231219384, 'ema20': 188.51284618091523, 'ema50': 187.43148698074177, 'ema200': 185.6698130123934, 'rsi14': 56.58173983002426, 'macd': 0.9603839872458195, 'macd_signal': 0.9040454126363072, 'bb_upper': 194.29052927400505, 'bb_lower': 182.54311940763557, 'adx': 25.45525120615691, 'cci': 58.814179400576535, 'atr': 4.24061744419354, 'stoch_k': 50.542098858367865, 'obv': 5422500.0, 'mfi': 58.53673955387375, 'avg_vol20': 6650490.0, 'avg_vol50': 6095318.0, 'avg_vol200': 6701672.5, 'bullish_engulfing': 0, 'bearish_engulfing': 1}",190.28,177.41760891103303,183.0486336004516,177.41760891103303,183.0486336004516,177.41760891103303,183.0486336004516,0.6699747984738877,0.7256628791170857,0.057768229832204435,0.0026450107445430324,0.4,0.43,Potencial Compra,Potencial Compra,Evitar,Evitar,Neutro,Neutro,ABBV
122.72744631766743,119.04279542594129,0.7767956549009393,0.931899745748284,"{'sma10': 126.70100173950195, 'sma20': 130.10585441589356, 'sma50': 131.91262588500976, 'sma200': 124.3514323425293, 'ema10': 126.98894437867465, 'ema20': 128.88346639847362, 'ema50': 130.51582481955523, 'ema200': 124.87346915970365, 'rsi14': 33.89882516840426, 'macd': -2.1231503863610044, 'macd_signal': -1.6172875812400498, 'bb_upper': 138.9632209823839, 'bb_lower': 121.24848784940322, 'adx': 56.526159313426774, 'cci': -67.9644478852558, 'atr': 3.1982565646755665, 'stoch_k': 46.12815713676458, 'obv': 215510000.0, 'mfi': 51.26223101780964, 'avg_vol20': 7808195.0, 'avg_vol50': 6818644.0, 'avg_vol200': 6401590.5, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 126.70100173950195, 'sma20': 130.10585441589356, 'sma50': 131.91262588500976, 'sma200': 124.3514323425293, 'ema10': 126.98894437867465, 'ema20': 128.88346639847362, 'ema50': 130.51582481955523, 'ema200': 124.87346915970365, 'rsi14': 33.89882516840426, 'macd': -2.1231503863610044, 'macd_signal': -1.6172875812400498, 'bb_upper': 138.9632209823839, 'bb_lower': 121.24848784940322, 'adx': 56.526159313426774, 'cci': -67.9644478852558, 'atr': 3.1982565646755665, 'stoch_k': 46.12815713676458, 'obv': 215510000.0, 'mfi': 51.26223101780964, 'avg_vol20': 7808195.0, 'avg_vol50': 6818644.0, 'avg_vol200': 6401590.5, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 126.70100173950195, 'sma20': 130.10585441589356, 'sma50': 131.91262588500976, 'sma200': 124.3514323425293, 'ema10': 126.98894437867465, 'ema20': 128.88346639847362, 'ema50': 130.51582481955523, 'ema200': 124.87346915970365, 'rsi14': 33.89882516840426, 'macd': -2.1231503863610044, 'macd_signal': -1.6172875812400498, 'bb_upper': 138.9632209823839, 'bb_lower': 121.24848784940322, 'adx': 56.526159313426774, 'cci': -67.9644478852558, 'atr': 3.1982565646755665, 'stoch_k': 46.12815713676458, 'obv': 215510000.0, 'mfi': 51.26223101780964, 'avg_vol20': 7808195.0, 'avg_vol50': 6818644.0, 'avg_vol200': 6401590.5, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 126.70100173950195, 'sma20': 130.10585441589356, 'sma50': 131.91262588500976, 'sma200': 124.3514323425293, 'ema10': 126.98894437867465, 'ema20': 128.88346639847362, 'ema50': 130.51582481955523, 'ema200': 124.87346915970365, 'rsi14': 33.89882516840426, 'macd': -2.1231503863610044, 'macd_signal': -1.6172875812400498, 'bb_upper': 138.9632209823839, 'bb_lower': 121.24848784940322, 'adx': 56.526159313426774, 'cci': -67.9644478852558, 'atr': 3.1982565646755665, 'stoch_k': 46.12815713676458, 'obv': 215510000.0, 'mfi': 51.26223101780964, 'avg_vol20': 7808195.0, 'avg_vol50': 6818644.0, 'avg_vol200': 6401590.5, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 126.70100173950195, 'sma20': 130.10585441589356, 'sma50': 131.91262588500976, 'sma200': 124.3514323425293, 'ema10': 126.98894437867465, 'ema20': 128.88346639847362, 'ema50': 130.51582481955523, 'ema200': 124.87346915970365, 'rsi14': 33.89882516840426, 'macd': -2.1231503863610044, 'macd_signal': -1.6172875812400498, 'bb_upper': 138.9632209823839, 'bb_lower': 121.24848784940322, 'adx': 56.526159313426774, 'cci': -67.9644478852558, 'atr': 3.1982565646755665, 'stoch_k': 46.12815713676458, 'obv': 215510000.0, 'mfi': 51.26223101780964, 'avg_vol20': 7808195.0, 'avg_vol50': 6818644.0, 'avg_vol200': 6401590.5, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 126.70100173950195, 'sma20': 130.10585441589356, 'sma50': 131.91262588500976, 'sma200': 124.3514323425293, 'ema10': 126.98894437867465, 'ema20': 128.88346639847362, 'ema50': 130.51582481955523, 'ema200': 124.87346915970365, 'rsi14': 33.89882516840426, 'macd': -2.1231503863610044, 'macd_signal': -1.6172875812400498, 'bb_upper': 138.9632209823839, 'bb_lower': 121.24848784940322, 'adx': 56.526159313426774, 'cci': -67.9644478852558, 'atr': 3.1982565646755665, 'stoch_k': 46.12815713676458, 'obv': 215510000.0, 'mfi': 51.26223101780964, 'avg_vol20': 7808195.0, 'avg_vol50': 6818644.0, 'avg_vol200': 6401590.5, 'bullish_engulfing': 0, 'bearish_engulfing': 0}",126.54,122.72744631766743,119.04279542594129,122.72744631766743,119.04279542594129,122.72744631766743,119.04279542594129,0.6832189485391578,0.9356992541892415,0.9871680161636602,0.9999999830556107,0.66,0.86,Potencial Compra,Potencial Compra,Potencial Compra,Potencial Compra,Potencial Compra,Potencial Compra,ABT
332.0043511536322,328.1294724166492,0.7147488122223074,0.20938084325391979,"{'sma10': 282.1180023193359, 'sma20': 289.79550018310545, 'sma50': 303.48839965820315, 'sma200': 332.75187454223635, 'ema10': 284.693174576649, 'ema20': 288.9901302559105, 'ema50': 298.23444309114393, 'ema200': 320.0032126329704, 'rsi14': 31.94181935194068, 'macd': -5.885987352697384, 'macd_signal': -6.163347513589053, 'bb_upper': 309.10945620623744, 'bb_lower': 270.48154415997345, 'adx': 49.21481981137686, 'cci': -55.36126676355642, 'atr': 5.7985687255859375, 'stoch_k': 22.602964448211697, 'obv': 4016600.0, 'mfi': 50.340711453941694, 'avg_vol20': 3478935.0, 'avg_vol50': 3427716.0, 'avg_vol200': 3076987.0, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 282.1180023193359, 'sma20': 289.79550018310545, 'sma50': 303.48839965820315, 'sma200': 332.75187454223635, 'ema10': 284.693174576649, 'ema20': 288.9901302559105, 'ema50': 298.23444309114393, 'ema200': 320.0032126329704, 'rsi14': 31.94181935194068, 'macd': -5.885987352697384, 'macd_signal': -6.163347513589053, 'bb_upper': 309.10945620623744, 'bb_lower': 270.48154415997345, 'adx': 49.21481981137686, 'cci': -55.36126676355642, 'atr': 5.7985687255859375, 'stoch_k': 22.602964448211697, 'obv': 4016600.0, 'mfi': 50.340711453941694, 'avg_vol20': 3478935.0, 'avg_vol50': 3427716.0, 'avg_vol200': 3076987.0, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 282.1180023193359, 'sma20': 289.79550018310545, 'sma50': 303.48839965820315, 'sma200': 332.75187454223635, 'ema10': 284.693174576649, 'ema20': 288.9901302559105, 'ema50': 298.23444309114393, 'ema200': 320.0032126329704, 'rsi14': 31.94181935194068, 'macd': -5.885987352697384, 'macd_signal': -6.163347513589053, 'bb_upper': 309.10945620623744, 'bb_lower': 270.48154415997345, 'adx': 49.21481981137686, 'cci': -55.36126676355642, 'atr': 5.7985687255859375, 'stoch_k': 22.602964448211697, 'obv': 4016600.0, 'mfi': 50.340711453941694, 'avg_vol20': 3478935.0, 'avg_vol50': 3427716.0, 'avg_vol200': 3076987.0, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 282.1180023193359, 'sma20': 289.79550018310545, 'sma50': 303.48839965820315, 'sma200': 332.75187454223635, 'ema10': 284.693174576649, 'ema20': 288.9901302559105, 'ema50': 298.23444309114393, 'ema200': 320.0032126329704, 'rsi14': 31.94181935194068, 'macd': -5.885987352697384, 'macd_signal': -6.163347513589053, 'bb_upper': 309.10945620623744, 'bb_lower': 270.48154415997345, 'adx': 49.21481981137686, 'cci': -55.36126676355642, 'atr': 5.7985687255859375, 'stoch_k': 22.602964448211697, 'obv': 4016600.0, 'mfi': 50.340711453941694, 'avg_vol20': 3478935.0, 'avg_vol50': 3427716.0, 'avg_vol200': 3076987.0, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 282.1180023193359, 'sma20': 289.79550018310545, 'sma50': 303.48839965820315, 'sma200': 332.75187454223635, 'ema10': 284.693174576649, 'ema20': 288.9901302559105, 'ema50': 298.23444309114393, 'ema200': 320.0032126329704, 'rsi14': 31.94181935194068, 'macd': -5.885987352697384, 'macd_signal': -6.163347513589053, 'bb_upper': 309.10945620623744, 'bb_lower': 270.48154415997345, 'adx': 49.21481981137686, 'cci': -55.36126676355642, 'atr': 5.7985687255859375, 'stoch_k': 22.602964448211697, 'obv': 4016600.0, 'mfi': 50.340711453941694, 'avg_vol20': 3478935.0, 'avg_vol50': 3427716.0, 'avg_vol200': 3076987.0, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 282.1180023193359, 'sma20': 289.79550018310545, 'sma50': 303.48839965820315, 'sma200': 332.75187454223635, 'ema10': 284.693174576649, 'ema20': 288.9901302559105, 'ema50': 298.23444309114393, 'ema200': 320.0032126329704, 'rsi14': 31.94181935194068, 'macd': -5.885987352697384, 'macd_signal': -6.163347513589053, 'bb_upper': 309.10945620623744, 'bb_lower': 270.48154415997345, 'adx': 49.21481981137686, 'cci': -55.36126676355642, 'atr': 5.7985687255859375, 'stoch_k': 22.602964448211697, 'obv': 4016600.0, 'mfi': 50.340711453941694, 'avg_vol20': 3478935.0, 'avg_vol50': 3427716.0, 'avg_vol200': 3076987.0, 'bullish_engulfing': 0, 'bearish_engulfing': 0}",283.15,332.0043511536322,328.1294724166492,332.0043511536322,328.1294724166492,332.0043511536322,328.1294724166492,0.6649889643347918,0.4181176168548305,0.6792574723321303,2.4912906928839162e-05,0.8,0.21,Potencial Compra,Neutro,Potencial Compra,Evitar,Potencial Compra,Evitar,ACN
456.4847067687245,435.0136582268235,0.27138218462854763,0.7064923622746987,"{'sma10': 368.06199645996094, 'sma20': 373.5269973754883, 'sma50': 392.13439880371095, 'sma200': 429.9314994812012, 'ema10': 370.56705126111433, 'ema20': 374.2179060841975, 'ema50': 383.27521876673563, 'ema200': 425.68582564629247, 'rsi14': 43.499260168328284, 'macd': -5.537761645866794, 'macd_signal': -6.679349562754652, 'bb_upper': 390.40524054462145, 'bb_lower': 356.64875420635514, 'adx': 55.55232283167733, 'cci': -25.241921052298334, 'atr': 6.819283621651786, 'stoch_k': 43.1337126445628, 'obv': -64687000.0, 'mfi': 51.42421542397578, 'avg_vol20': 3518680.0, 'avg_vol50': 3701110.0, 'avg_vol200': 3693845.0, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 368.06199645996094, 'sma20': 373.5269973754883, 'sma50': 392.13439880371095, 'sma200': 429.9314994812012, 'ema10': 370.56705126111433, 'ema20': 374.2179060841975, 'ema50': 383.27521876673563, 'ema200': 425.68582564629247, 'rsi14': 43.499260168328284, 'macd': -5.537761645866794, 'macd_signal': -6.679349562754652, 'bb_upper': 390.40524054462145, 'bb_lower': 356.64875420635514, 'adx': 55.55232283167733, 'cci': -25.241921052298334, 'atr': 6.819283621651786, 'stoch_k': 43.1337126445628, 'obv': -64687000.0, 'mfi': 51.42421542397578, 'avg_vol20': 3518680.0, 'avg_vol50': 3701110.0, 'avg_vol200': 3693845.0, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 368.06199645996094, 'sma20': 373.5269973754883, 'sma50': 392.13439880371095, 'sma200': 429.9314994812012, 'ema10': 370.56705126111433, 'ema20': 374.2179060841975, 'ema50': 383.27521876673563, 'ema200': 425.68582564629247, 'rsi14': 43.499260168328284, 'macd': -5.537761645866794, 'macd_signal': -6.679349562754652, 'bb_upper': 390.40524054462145, 'bb_lower': 356.64875420635514, 'adx': 55.55232283167733, 'cci': -25.241921052298334, 'atr': 6.819283621651786, 'stoch_k': 43.1337126445628, 'obv': -64687000.0, 'mfi': 51.42421542397578, 'avg_vol20': 3518680.0, 'avg_vol50': 3701110.0, 'avg_vol200': 3693845.0, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 368.06199645996094, 'sma20': 373.5269973754883, 'sma50': 392.13439880371095, 'sma200': 429.9314994812012, 'ema10': 370.56705126111433, 'ema20': 374.2179060841975, 'ema50': 383.27521876673563, 'ema200': 425.68582564629247, 'rsi14': 43.499260168328284, 'macd': -5.537761645866794, 'macd_signal': -6.679349562754652, 'bb_upper': 390.40524054462145, 'bb_lower': 356.64875420635514, 'adx': 55.55232283167733, 'cci': -25.241921052298334, 'atr': 6.819283621651786, 'stoch_k': 43.1337126445628, 'obv': -64687000.0, 'mfi': 51.42421542397578, 'avg_vol20': 3518680.0, 'avg_vol50': 3701110.0, 'avg_vol200': 3693845.0, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 368.06199645996094, 'sma20': 373.5269973754883, 'sma50': 392.13439880371095, 'sma200': 429.9314994812012, 'ema10': 370.56705126111433, 'ema20': 374.2179060841975, 'ema50': 383.27521876673563, 'ema200': 425.68582564629247, 'rsi14': 43.499260168328284, 'macd': -5.537761645866794, 'macd_signal': -6.679349562754652, 'bb_upper': 390.40524054462145, 'bb_lower': 356.64875420635514, 'adx': 55.55232283167733, 'cci': -25.241921052298334, 'atr': 6.819283621651786, 'stoch_k': 43.1337126445628, 'obv': -64687000.0, 'mfi': 51.42421542397578, 'avg_vol20': 3518680.0, 'avg_vol50': 3701110.0, 'avg_vol200': 3693845.0, 'bullish_engulfing': 0, 'bearish_engulfing': 0}","{'sma10': 368.06199645996094, 'sma20': 373.5269973754883, 'sma50': 392.13439880371095, 'sma200': 429.9314994812012, 'ema10': 370.56705126111433, 'ema20': 374.2179060841975, 'ema50': 383.27521876673563, 'ema200': 425.68582564629247, 'rsi14': 43.499260168328284, 'macd': -5.537761645866794, 'macd_signal': -6.679349562754652, 'bb_upper': 390.40524054462145, 'bb_lower': 356.64875420635514, 'adx': 55.55232283167733, 'cci': -25.241921052298334, 'atr': 6.819283621651786, 'stoch_k': 43.1337126445628, 'obv': -64687000.0, 'mfi': 51.42421542397578, 'avg_vol20': 3518680.0, 'avg_vol50': 3701110.0, 'avg_vol200': 3693845.0, 'bullish_engulfing': 0, 'bearish_engulfing': 0}",370.74,456.4847067687245,435.0136582268235,456.4847067687245,435.0136582268235,456.4847067687245,435.0136582268235,0.5979867951253506,0.5100301607834954,0.056159758760292215,0.9994469260406009,0.16,0.61,Neutro,Neutro,Evitar,Potencial Compra,Evitar,Neutro,ADBE
